"uid","ELECYEAR","ID","NAME","RESPONSE","PREFEC","DISTRICT","PRBLOCK","INCUMB","TERM","PARTY","SEX","AGE","RESULT","prim1","prim2","prim3","camp1","camp2","camp3","coal_lib","coal_dem","coal_kmei","coal_com","coal_soc","coal_koku","yn_medconst","yn_reps","yn_const","yn_defense","yn_preemp","yn_unsc","yn_nkorea","yn_smgov","yn_pubspend","yn_fiscalpol","yn_tax5yrs","yn_frgnvote","yn_frgnwork","yn_privacy","yn_tax10pc","yn_moral","ab_asiaus","ab_compet","ab_env","ab_singlemum","ab_trade","fav_masuzoe","fav_ozawa","fav_watanabe","fav_hashimoto","media_hp","media_sns","media_tv"
934,"2009","124","山田＝裕",1,7,1,,1,0,"共産党",1,54,4,,,,1,2,5,3,3,3,4,3,3,1,3,5,5,5,5,5,5,3,3,5,1,3,5,,,,,3,5,1,0,0,0,0,,,
1647,"2009","125","大橋＝一之",1,7,1,,1,0,"諸派",1,40,4,,,,3,4,1,2,3,3,3,3,3,2,1,1,1,1,1,2,2,2,3,5,4,2,2,,,,,3,2,4,70,20,60,60,,,
740,"2009","126","根本＝匠",1,7,2,52,3,5,"自民党",1,57,4,,,,5,3,4,4,3,1,3,3,3,3,1,1,1,2,1,1,3,1,1,3,3,3,2,,,,,2,1,1,,,,,,,
1640,"2009","127","太田＝和美",1,7,2,52,3,1,"民主党",2,29,1,,,,3,4,1,3,4,3,3,1,1,5,4,4,4,4,1,3,5,4,3,4,4,3,3,,,,,3,4,3,0,100,50,50,,,
1033,"2009","128","酒井＝秀光",1,7,2,,1,0,"諸派",1,41,4,,,,4,3,2,,,,,,,1,3,1,1,1,1,3,3,3,,5,3,1,3,,,,,3,3,5,50,10,50,50,,,
403,"2009","129","吉野＝正芳",1,7,3,52,3,3,"自民党",1,60,3,,,,1,3,5,4,2,2,3,2,2,1,3,1,1,3,1,1,5,3,1,1,5,3,2,,,,,3,3,1,75,0,0,0,,,
570,"2009","130","玄葉＝光一郎",1,7,3,52,3,5,"民主党",1,44,1,,,,5,3,1,3,4,3,3,1,1,5,2,2,2,2,2,3,3,3,3,2,3,3,3,,,,,3,2,3,,,,,,,
1970,"2009","131","渡部＝篤",1,7,4,52,3,1,"自民党",1,56,4,,,,1,2,3,4,3,1,3,3,2,3,3,1,1,3,1,2,4,1,1,2,5,3,2,,,,,3,1,1,50,30,50,50,,,
1969,"2009","132","渡部＝恒三",1,7,4,52,3,13,"民主党",1,76,1,,,,1,5,3,,4,,,1,1,3,3,1,3,3,2,2,4,2,2,3,3,3,3,,,,,3,2,2,0,100,50,50,,,
1076,"2009","133","小熊＝慎司",1,7,4,52,1,0,"みんなの党",1,41,4,,,,,,,3,2,3,3,3,2,5,1,1,3,2,2,3,,3,3,5,1,2,4,,,,,3,2,4,50,50,100,75,,,
2494,"2009","134","鈴木＝規雄",1,7,4,,1,0,"諸派",1,56,4,,,,3,4,1,2,2,3,3,3,2,2,1,1,1,1,2,1,2,2,3,5,5,1,3,,,,,3,2,5,55,20,60,60,,,
822,"2009","135","坂本＝剛二",1,7,5,52,3,6,"自民党",1,64,4,,,,1,3,5,4,2,1,2,2,2,5,4,1,2,1,1,1,2,4,1,2,3,2,2,,,,,2,1,5,50,50,,,,,
384,"2009","136","吉田＝泉",1,7,5,52,3,2,"民主党",1,59,1,,,,1,,,2,4,2,2,1,1,4,2,1,2,3,3,3,4,2,2,2,4,2,3,,,,,2,3,3,25,100,75,50,,,
1506,"2009","137","石渡＝剛",1,7,5,,1,0,"諸派",1,40,4,,,,3,4,5,2,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,5,2,1,3,,,,,4,1,5,25,0,50,51,,,
1521,"2009","138","赤城＝徳彦",1,8,1,53,3,6,"自民党",1,49,4,,,,1,3,5,4,,1,,,,2,2,1,1,2,1,1,4,3,2,2,4,4,2,,,,,3,2,1,60,10,30,30,,,
2265,"2009","139","福島＝伸享",1,8,1,53,1,0,"民主党",1,38,1,,,,4,5,3,3,4,3,3,1,1,4,1,1,3,3,2,1,4,4,4,3,3,3,4,,,,,3,2,4,70,70,50,50,,,
1931,"2009","140","田谷＝武夫",1,8,1,53,1,0,"共産党",1,57,4,,,,1,2,3,3,3,3,4,3,3,2,3,5,5,5,5,5,5,3,3,5,1,3,5,,,,,3,5,1,70,50,50,50,,,
514,"2009","141","金沢＝光司",1,8,1,,1,0,"諸派",1,34,4,,,,3,4,5,2,3,3,3,3,3,2,3,1,1,1,1,1,1,2,5,5,1,1,3,,,,,5,2,5,,,,,,,
290,"2009","142","額賀＝福志郎",1,8,2,53,3,8,"自民党",1,64,3,,,,1,3,2,4,2,1,3,3,2,,1,1,2,4,1,2,4,4,2,2,4,2,2,,,,,1,2,4,,,,,,,
1491,"2009","143","石津＝政雄",1,8,2,53,1,0,"民主党",1,61,1,,,,5,1,3,3,4,3,3,2,2,5,5,2,5,5,1,4,5,3,1,5,1,2,4,,,,,1,2,3,50,100,50,100,,,
1815,"2009","144","中村＝幸樹",1,8,2,,1,0,"諸派",1,45,4,,,,3,4,5,2,2,3,3,3,2,1,2,1,1,1,2,2,2,2,4,5,4,1,2,,,,,3,3,5,50,45,55,50,,,
2469,"2009","145","葉梨＝康弘",1,8,3,53,3,2,"自民党",1,49,4,,,,3,5,1,4,2,1,3,3,2,2,2,1,2,2,1,2,3,3,2,3,4,3,4,,,,,2,2,2,,,,,,,
1101,"2009","146","小泉＝俊明",1,8,3,53,2,2,"民主党",1,51,1,,,,1,4,2,3,4,3,3,2,1,2,3,2,3,4,2,2,1,2,4,5,4,4,3,,,,,3,2,2,10,60,40,50,,,
451,"2009","147","宮本＝春樹",1,8,3,,1,0,"諸派",1,51,4,,,,1,3,5,2,2,3,3,3,2,1,1,1,1,1,1,1,1,4,3,5,3,1,4,,,,,3,5,5,50,0,50,50,,,
299,"2009","148","梶山＝弘志",1,8,4,53,3,3,"自民党",1,53,1,,,,1,3,5,4,,1,,,,2,2,1,1,3,2,2,5,1,2,3,3,3,3,,,,,2,3,3,75,,,,,,
701,"2009","149","高野＝守",1,8,4,53,1,0,"民主党",1,49,3,,,,3,4,,3,4,3,3,2,2,4,2,3,3,2,2,2,3,3,3,3,2,3,3,,,,,2,3,2,15,95,60,40,,,
1818,"2009","150","中村＝伸丈",1,8,4,,1,0,"諸派",1,42,4,,,,1,4,3,2,3,3,3,3,3,1,1,1,1,1,1,1,2,2,2,5,1,1,5,,,,,2,3,5,50,0,75,65,,,
205,"2009","151","岡部＝英明",1,8,5,53,3,1,"自民党",1,49,4,,,,,,,4,,1,,,,2,1,2,2,3,1,2,5,2,1,3,4,3,3,,,,,3,3,2,,,,,,,
1695,"2009","152","大畠＝章宏",1,8,5,53,3,6,"民主党",1,61,1,,,,1,3,5,3,4,3,3,1,1,5,3,3,3,5,1,3,5,2,3,3,1,2,5,,,,,1,3,2,25,90,75,50,,,
2419,"2009","153","野口＝航太",1,8,5,,1,0,"諸派",1,33,4,,,,3,4,1,2,3,3,3,3,2,1,1,1,1,1,1,1,1,3,4,5,1,1,3,,,,,4,2,5,30,0,40,40,,,
1740,"2009","154","丹羽＝雄哉",1,8,6,53,3,10,"自民党",1,64,4,,,,1,5,3,4,3,1,3,3,3,3,2,1,1,3,1,2,3,1,1,2,3,3,2,,,,,3,3,3,,,,,,,
1673,"2009","155","大泉＝博子",1,8,6,53,1,0,"民主党",2,58,1,,,,1,,,3,4,3,3,1,1,3,2,3,3,5,4,3,5,2,1,3,1,3,5,,,,,2,5,1,50,50,50,50,,,
2507,"2009","156","鈴木＝俊博",1,8,6,,1,0,"諸派",1,35,4,,,,4,3,5,2,2,3,3,3,2,1,1,1,1,1,3,1,3,3,3,5,3,1,4,,,,,4,3,5,50,50,50,50,,,
137,"2009","157","永岡＝桂子",1,8,7,53,3,1,"自民党",2,55,3,,,,1,3,4,4,,1,3,,2,2,1,1,2,3,1,2,4,2,1,2,5,5,2,,,,,2,1,3,,20,50,90,,,
2458,"2009","158","柳田＝和己",1,8,7,53,1,0,"民主党",1,58,3,,,,3,1,5,3,4,3,3,2,2,4,5,3,5,4,1,3,5,5,3,2,1,2,2,,,,,1,4,3,60,100,60,60,,,
1342,"2009","159","杉浦＝昭",1,8,7,,1,0,"諸派",1,60,4,,,,3,4,5,2,2,3,3,3,2,1,1,1,1,1,1,2,2,3,3,5,1,1,4,,,,,5,1,5,25,0,25,50,,,
1810,"2009","160","中村＝喜四郎",1,8,7,,3,10,"無所属",1,59,1,,,,1,4,,,,,,,,1,,1,1,,1,,,,,,1,1,5,,,,,1,5,,,,,,,,
1577,"2009","161","船田＝元",1,9,1,53,3,9,"自民党",1,55,4,,,,3,5,1,4,3,1,3,3,2,2,2,1,2,4,1,2,4,2,2,2,3,2,3,,,,,2,3,3,60,40,60,30,,,
1474,"2009","162","石森＝久嗣",1,9,1,53,1,0,"民主党",1,46,1,,,,5,1,3,3,4,3,3,2,2,5,5,3,3,3,2,3,5,3,3,5,1,3,5,,,,,2,5,3,50,100,50,50,,,
1112,"2009","163","小池＝一徳",1,9,1,53,1,0,"共産党",1,47,4,,,,3,2,1,3,3,3,4,3,3,2,5,5,5,5,2,2,5,2,3,5,1,2,5,,,,,2,4,2,0,0,0,0,,,
255,"2009","164","河内＝宏之",1,9,1,,1,0,"諸派",1,59,4,,,,3,4,5,2,3,3,3,3,2,1,1,1,1,1,1,1,2,3,3,5,3,1,3,,,,,3,1,5,40,20,60,80,,,
1400,"2009","165","西川＝公也",1,9,2,53,3,4,"自民党",1,66,4,,,,1,5,3,4,,2,,,,3,3,1,2,4,1,2,4,2,1,3,4,3,2,,,,,3,2,2,,,,,,,
2258,"2009","166","福田＝昭夫",1,9,2,53,3,1,"民主党",1,60,1,,,,5,3,1,,4,,,2,1,4,3,4,4,4,1,3,5,3,1,5,2,3,4,,,,,3,3,2,50,100,50,80,,,
814,"2009","167","坂下＝邦文",1,9,2,,1,0,"諸派",1,62,4,,,,1,3,4,2,3,3,3,3,3,1,1,1,1,1,2,1,2,2,2,5,1,1,2,,,,,4,2,4,0,0,20,50,,,
1975,"2009","168","渡辺＝喜美",0,9,3,53,3,4,"みんなの党",1,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,"2009","169","斎藤＝克巳",1,9,3,,1,0,"諸派",1,53,4,,,,1,3,4,2,2,3,3,3,3,5,1,1,1,1,1,1,1,2,2,5,1,1,2,,,,,4,1,5,10,0,40,7,,,
778,"2009","170","佐藤＝勉",1,9,4,53,3,4,"自民党",1,56,3,,,,1,5,2,4,,1,,,,1,3,2,3,2,1,2,3,1,2,2,3,3,3,,,,,3,2,2,,,,,,,
882,"2009","171","山岡＝賢次",1,9,4,53,3,4,"民主党",1,65,1,,,,3,1,5,,4,,,2,2,5,5,2,1,3,1,2,4,4,4,4,2,2,2,,,,,2,2,1,,,,,,,
311,"2009","172","関沢＝知尋",1,9,4,,1,0,"諸派",1,35,4,,,,3,4,5,2,3,3,3,3,2,2,1,1,1,1,1,1,1,2,3,5,1,1,1,,,,,3,3,3,50,25,50,50,,,
1254,"2009","173","植竹＝哲也",1,9,4,,1,0,"無所属",1,39,4,,,,1,5,4,2,2,2,3,3,2,2,4,1,2,1,1,2,4,3,2,2,5,4,4,,,,,1,1,2,50,50,50,50,,,
2382,"2009","174","茂木＝敏充",1,9,5,53,3,5,"自民党",1,53,1,,,,3,2,5,4,3,1,3,3,2,4,1,1,2,2,1,2,4,3,1,2,3,3,3,,,,,2,3,3,90,0,20,50,,,
2211,"2009","175","富岡＝芳忠",1,9,5,53,1,0,"民主党",1,42,3,,,,3,5,1,3,4,3,3,2,1,5,5,3,3,3,1,1,5,5,2,5,4,3,3,,,,,3,2,2,0,100,60,60,,,
1276,"2009","176","森＝兼光",1,9,5,,1,0,"諸派",1,50,4,,,,4,3,5,2,2,3,3,3,3,1,1,1,1,1,1,1,1,3,1,5,3,1,2,,,,,4,1,5,50,0,0,50,,,
2181,"2009","177","尾身＝幸次",1,10,1,,3,8,"自民党",1,76,4,,,,5,3,1,4,,1,,,,1,1,1,1,3,1,2,4,1,1,1,5,3,3,,,,,3,3,3,90,0,0,,,,
428,"2009","178","宮崎＝岳志",1,10,1,53,1,0,"民主党",1,38,1,,,,1,5,,,4,,,1,1,2,1,1,1,2,1,1,3,2,2,4,3,4,4,,,,,4,3,2,25,90,80,75,,,
1032,"2009","179","酒井＝宏明",1,10,1,53,1,0,"共産党",1,43,4,,,,2,4,1,3,3,3,4,3,3,2,5,5,5,5,2,5,5,3,2,5,1,2,5,,,,,2,5,1,0,0,10,10,,,
1707,"2009","180","滝崎＝明彦",1,10,1,,1,0,"諸派",1,45,4,,,,3,1,4,2,2,3,3,3,3,1,1,1,1,1,1,1,1,3,1,5,2,1,3,,,,,3,2,3,0,25,25,50,,,
927,"2009","181","山田＝晶",1,10,1,,1,0,"無所属",1,57,4,,,,4,5,3,1,3,1,4,3,2,3,1,2,3,3,5,3,3,1,3,3,5,4,1,,,,,3,4,1,55,48,62,54,,,
842,"2009","182","笹川＝尭",1,10,2,,3,7,"自民党",1,73,4,,,,1,3,5,4,,1,3,,,2,2,1,2,2,1,1,3,2,1,1,5,3,2,,,,,2,2,3,75,0,0,0,,,
1462,"2009","183","石関＝貴史",1,10,2,53,3,1,"民主党",1,36,1,,,,5,3,1,3,4,3,3,2,2,5,1,1,2,2,1,2,3,3,2,4,2,2,1,,,,,3,3,2,0,100,50,25,,,
2304,"2009","184","蜂須＝豊",1,10,2,,1,0,"諸派",1,45,4,,,,4,3,5,2,3,3,3,3,3,1,1,1,1,1,1,1,1,2,4,5,2,1,2,,,,,3,2,5,20,0,20,50,,,
2446,"2009","185","矢島＝笑鯉子",1,10,2,,1,0,"無所属",2,33,4,,,,,,,,,,,,,,,5,,,,,,,,4,2,,,,,,,,,,,,,,,,
1731,"2009","186","谷津＝義男",1,10,3,,3,7,"自民党",1,74,4,,,,1,5,3,4,,1,,,,4,5,2,4,3,1,2,4,2,1,1,2,4,2,,,,,4,3,2,,,,,,,
281,"2009","187","柿沼＝正明",1,10,3,53,1,0,"民主党",1,43,1,,,,3,4,5,3,4,3,3,2,2,3,3,2,2,1,1,2,3,3,3,4,2,2,3,,,,,3,3,3,0,100,50,50,,,
1464,"2009","188","石見＝泰介",1,10,3,,1,0,"諸派",1,47,4,,,,1,5,3,2,2,3,3,3,3,1,3,1,1,1,1,1,2,2,4,5,2,1,3,,,,,5,3,5,25,10,10,50,,,
2257,"2009","189","福田＝康夫",1,10,4,,3,6,"自民党",1,72,1,,,,3,2,1,4,,1,,,,4,1,1,1,3,1,3,4,1,,1,3,3,2,,,,,3,2,4,,,,,,,
863,"2009","190","三宅＝雪子",1,10,4,53,1,0,"民主党",2,44,3,,,,3,1,5,3,4,3,3,1,1,5,1,3,3,5,2,2,4,3,3,4,3,3,2,,,,,3,3,2,25,100,50,50,,,
1292,"2009","191","森田＝貴行",1,10,4,,1,0,"諸派",1,38,4,,,,3,5,1,2,3,3,3,3,3,1,1,1,1,1,3,1,2,3,4,5,1,1,3,,,,,3,5,4,40,0,70,70,,,
1157,"2009","192","小渕＝優子",1,10,5,53,3,3,"自民党",2,35,1,,,,5,1,3,4,2,1,3,2,2,4,2,2,4,4,1,3,4,2,1,2,3,2,4,,,,,3,4,2,,,,,,,
2001,"2009","193","土屋＝富久",1,10,5,53,1,0,"社民党",1,71,4,,,,5,1,2,,2,,,4,,1,2,5,5,5,2,3,5,3,2,5,3,4,5,,,,,2,5,4,60,30,20,19,,,
1388,"2009","194","生方＝秀幸",1,10,5,,1,0,"諸派",1,37,4,,,,3,4,5,2,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,5,2,2,3,,,,,2,2,4,40,0,40,40,,,
503,"2009","195","金子＝善次郎",1,11,1,53,3,2,"自民党",1,65,4,,,,3,5,1,4,2,1,3,3,2,2,2,2,2,3,2,3,3,2,1,3,4,3,4,,,,,3,3,3,75,50,20,50,,,
2229,"2009","196","武正＝公一",1,11,1,53,3,3,"民主党",1,47,1,,,,3,4,2,3,4,3,3,1,1,5,3,2,2,3,3,2,3,2,3,3,3,3,4,,,,,3,2,2,55,90,55,45,,,
48,"2009","197","伊藤＝岳",1,11,1,53,1,0,"共産党",1,48,4,,,,5,2,1,3,3,3,4,3,3,2,5,5,5,5,2,5,5,2,2,5,1,3,5,,,,,2,4,1,0,0,0,0,,,
2095,"2009","198","内海＝浩唯",1,11,1,,1,0,"諸派",1,48,4,,,,3,4,1,2,3,3,3,3,3,1,1,1,1,1,1,1,1,3,1,5,2,1,2,,,,,5,2,5,50,0,50,75,,,
1267,"2009","199","新藤＝義孝",1,11,2,53,3,3,"自民党",1,50,3,,,,1,3,5,4,2,1,3,3,2,5,1,1,1,1,1,2,5,2,2,3,5,3,2,,,,,3,3,5,90,0,60,25,,,
1497,"2009","200","石田＝勝之",1,11,2,53,2,3,"民主党",1,53,1,,,,1,5,3,3,4,3,3,2,2,5,1,1,5,5,2,2,3,2,2,5,2,2,2,,,,,2,1,1,0,50,50,25,,,
1610,"2009","201","村岡＝正嗣",1,11,2,,1,0,"共産党",1,56,4,,,,5,2,1,3,3,3,4,3,3,2,5,5,5,5,2,5,5,2,2,5,1,3,5,,,,,2,4,1,0,0,0,0,,,
2502,"2009","202","鈴木＝豪",1,11,2,,1,0,"諸派",1,30,4,,,,3,4,5,,,3,3,3,3,1,5,1,1,1,1,2,3,1,5,5,1,1,1,,,,,5,5,5,75,0,25,100,,,
724,"2009","203","今井＝宏",1,11,3,53,3,4,"自民党",1,67,4,,,,3,5,1,4,2,1,3,3,2,4,2,1,2,3,2,2,4,3,2,2,3,2,3,,,,,2,2,3,75,40,45,50,,,
805,"2009","204","細川＝律夫",1,11,3,53,3,6,"民主党",1,65,1,,,,3,1,5,3,4,3,3,2,2,5,3,3,5,5,2,3,5,4,3,5,2,3,5,,,,,2,3,3,40,90,50,60,,,
2167,"2009","205","飯田＝剛",1,11,3,,1,0,"諸派",1,50,4,,,,3,1,5,2,3,3,3,3,2,2,3,1,1,1,1,2,2,2,2,5,4,1,3,,,,,4,2,4,30,0,50,60,,,
1595,"2009","206","早川＝忠孝",1,11,4,53,3,2,"自民党",1,63,4,,,,5,3,1,4,1,1,,,,1,1,1,1,2,1,1,4,2,1,1,5,2,3,,,,,1,2,2,75,0,50,75,,,
1324,"2009","207","神風＝英男",1,11,4,53,3,2,"民主党",1,47,1,,,,1,4,2,2,4,3,3,2,1,5,3,1,2,2,1,1,3,3,2,5,5,3,3,,,,,1,2,4,40,100,80,60,,,
834,"2009","208","桜井＝晴子",1,11,4,53,1,0,"共産党",2,52,4,,,,5,2,1,3,3,3,4,3,3,2,5,5,5,5,2,5,5,2,2,5,1,3,5,,,,,2,4,1,0,0,0,0,,,
1338,"2009","209","水野＝武光",1,11,4,,1,0,"諸派",1,51,4,,,,3,2,5,2,3,3,3,3,2,1,1,1,1,1,1,1,1,2,4,5,3,1,5,,,,,5,1,5,50,0,75,50,,,
2331,"2009","210","牧原＝秀樹",1,11,5,53,3,1,"自民党",1,37,4,,,,5,1,,4,1,1,3,3,3,2,1,3,2,2,2,3,5,2,2,3,3,3,3,,,,,3,3,3,,,,,,,
983,"2009","211","枝野＝幸男",1,11,5,53,3,5,"民主党",1,44,1,,,,5,2,3,3,4,3,3,1,1,5,2,3,3,5,4,2,5,5,5,5,3,4,4,,,,,2,5,3,20,50,50,5,,,
746,"2009","212","佐々木＝正子",1,11,5,,1,0,"諸派",2,55,4,,,,4,3,1,2,3,3,3,3,3,2,5,1,1,1,1,1,1,3,1,5,4,2,3,,,,,4,3,4,30,5,50,75,,,
1779,"2009","213","中根＝一幸",1,11,6,53,3,1,"自民党",1,39,4,,,,5,1,3,4,3,1,3,3,3,1,3,5,3,5,1,3,3,3,3,5,3,3,3,,,,,2,1,3,50,0,25,25,,,
1690,"2009","214","大島＝敦",1,11,6,53,3,3,"民主党",1,52,1,,,,3,1,4,3,4,3,3,2,2,5,3,3,3,3,3,1,5,5,1,5,5,5,3,,,,,3,3,3,,100,,,,,
120,"2009","215","院田＝浩利",1,11,6,,1,0,"諸派",1,42,4,,,,1,3,5,2,2,3,3,2,2,2,3,1,1,1,1,1,2,3,2,5,3,2,3,,,,,3,2,4,50,10,50,75,,,
1848,"2009","216","中野＝清",1,11,7,,3,4,"自民党",1,73,4,,,,1,3,5,4,2,1,3,3,2,4,1,1,2,2,1,2,2,3,1,3,2,3,2,,,,,2,1,1,80,15,20,55,,,
1074,"2009","217","小宮山＝泰子",1,11,7,53,3,2,"民主党",2,43,1,,,,1,2,3,3,4,3,3,1,1,5,2,2,3,3,1,2,5,3,3,5,4,3,3,,,,,1,3,3,0,100,50,50,,,
1873,"2009","218","長沼＝チネ",1,11,7,,1,0,"共産党",2,58,4,,,,5,2,1,3,3,3,4,3,3,2,5,5,5,5,2,5,5,2,2,5,1,3,5,,,,,2,4,1,0,0,0,0,,,
2424,"2009","219","野沢＝永光",1,11,7,,1,0,"諸派",1,30,4,,,,1,4,3,2,3,3,3,3,3,1,1,1,1,1,3,2,1,2,5,5,4,1,3,,,,,4,2,5,0,0,50,70,,,
926,"2009","220","山田＝将之",0,11,7,,1,0,"無所属",1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,"2009","221","柴山＝昌彦",1,11,8,53,3,2,"自民党",1,43,3,,,,3,1,5,4,3,1,3,3,3,5,2,1,2,2,1,1,4,2,2,2,4,2,2,,,,,2,3,4,,,,,,,
1133,"2009","222","小野塚＝勝俊",1,11,8,53,1,0,"民主党",1,36,1,,,,5,3,1,3,4,3,3,2,2,5,3,2,3,3,1,2,4,4,2,5,3,3,4,,,,,3,5,2,25,100,75,50,,,
162,"2009","223","塩川＝鉄也",1,11,8,53,3,3,"共産党",1,47,3,,,,,,,3,3,3,4,3,3,2,5,5,5,5,3,5,5,3,3,5,1,3,5,,,,,3,5,1,,,,,,,
835,"2009","224","桜沢＝正顕",1,11,8,,1,0,"諸派",1,40,4,,,,1,5,4,2,2,3,3,3,3,2,3,1,1,1,1,1,2,3,4,5,3,2,3,,,,,3,2,5,50,0,70,80,,,
1685,"2009","225","大塚＝拓",1,11,9,53,3,1,"自民党",1,35,4,,,,5,1,3,4,2,1,3,3,2,4,2,1,1,2,1,3,3,3,2,2,3,2,3,,,,,2,3,4,,,,,,,
605,"2009","226","五十嵐＝文彦",1,11,9,53,2,3,"民主党",1,60,1,,,,3,2,5,3,4,3,3,2,2,3,4,2,3,5,5,3,4,5,5,3,1,2,3,,,,,1,2,3,48,90,85,75,,,
283,"2009","227","各務＝正人",1,11,9,,1,0,"諸派",1,51,4,,,,4,3,1,2,3,3,3,3,2,1,1,1,1,1,1,1,1,3,1,5,1,1,5,,,,,3,1,5,25,0,50,50,,,
901,"2009","228","山口＝泰明",1,11,10,53,3,4,"自民党",1,60,4,,,,5,1,3,4,3,1,3,3,2,,2,1,3,2,2,2,3,1,1,3,3,2,2,,,,,2,3,2,70,0,10,50,,,
1175,"2009","229","松崎＝哲久",1,11,10,53,2,1,"民主党",1,58,1,,,,3,2,5,3,4,3,3,1,1,5,4,5,3,3,2,2,4,4,2,5,5,3,3,,,,,2,3,3,10,100,10,30,,,
1866,"2009","230","町田＝貴志",1,11,10,,1,0,"諸派",1,40,4,,,,3,4,5,2,3,3,3,3,3,1,1,1,1,1,1,1,2,3,3,5,2,1,2,,,,,5,4,5,25,0,50,45,,,
1258,"2009","231","新井＝悦二",1,11,11,53,3,1,"自民党",1,51,4,,,,5,3,4,4,3,1,3,3,3,3,3,3,3,5,1,2,3,2,1,2,3,3,2,,,,,3,2,2,,,,,,,
719,"2009","232","黒田＝嘉寛",1,11,11,,1,0,"諸派",1,54,4,,,,3,4,1,2,3,3,3,3,3,1,2,1,1,1,1,1,1,3,2,5,1,1,4,,,,,5,2,4,70,0,20,90,,,
1104,"2009","233","小泉＝龍司",1,11,11,,2,2,"無所属",1,56,1,,,,3,5,2,3,2,2,3,2,2,3,3,2,3,3,1,2,5,3,1,5,3,4,5,,,,,2,3,3,50,50,60,60,,,
1120,"2009","234","小島＝敏男",1,11,12,53,3,4,"自民党",1,69,4,,,,1,5,3,4,3,1,3,3,3,3,1,2,2,3,1,3,3,2,2,2,3,3,2,,,,,2,3,2,,,,,,,
2357,"2009","235","本多＝平直",1,11,12,53,2,1,"民主党",1,44,1,,,,3,5,1,3,4,3,3,2,2,4,3,4,3,4,3,3,4,3,2,4,2,3,4,,,,,3,5,4,30,75,60,30,,,
1383,"2009","236","清水＝鉄男",1,11,12,,1,0,"諸派",1,55,4,,,,3,2,1,2,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,5,2,1,3,,,,,4,5,5,40,0,50,50,,,
2000,"2009","237","土屋＝品子",1,11,13,53,3,4,"自民党",2,56,4,,,,1,5,2,4,3,1,3,3,2,3,2,1,2,2,1,2,4,1,1,1,4,3,3,,,,,1,4,4,60,0,0,0,,,
1285,"2009","238","森岡＝洋一郎",1,11,13,53,1,0,"民主党",1,33,1,,,,1,5,3,3,4,3,2,2,2,4,3,3,3,5,2,2,4,4,3,4,3,4,4,,,,,3,4,2,0,100,50,10,,,
2113,"2009","239","日森＝文尋",1,11,13,53,3,2,"社民党",1,60,4,,,,1,2,5,3,2,3,3,4,2,3,3,5,5,5,5,5,5,3,2,5,1,3,5,,,,,2,4,2,0,50,0,0,,,
2490,"2009","240","鈴木＝こず恵",1,11,13,,1,0,"諸派",2,40,4,,,,3,5,1,2,2,3,3,3,3,1,3,1,1,1,1,1,1,5,1,5,1,1,5,,,,,5,5,5,0,0,0,0,,,
2228,"2009","241","武山＝百合子",1,11,13,,2,4,"無所属",2,61,4,,,,1,,,,,,,,,1,3,1,3,3,1,3,5,2,2,3,3,2,4,,,,,3,2,1,,,,,,,
849,"2009","242","三ツ林＝隆志",1,11,14,53,3,3,"自民党",1,55,4,,,,1,3,5,4,2,1,3,3,2,2,2,1,1,2,1,1,4,1,1,3,4,3,2,,,,,3,3,3,60,30,40,50,,,
1845,"2009","243","中野＝譲",1,11,14,53,2,1,"民主党",1,41,1,,,,5,3,1,3,4,3,2,1,1,5,1,2,3,3,3,3,5,3,4,3,3,3,3,,,,,2,5,3,40,90,50,39,,,
1718,"2009","244","谷井＝美穂",1,11,14,,1,0,"諸派",2,46,4,,,,3,4,,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,,5,2,2,2,,,,,5,5,5,25,0,50,50,,,
1947,"2009","245","田中＝良生",1,11,15,53,3,1,"自民党",1,45,4,,,,5,1,3,4,2,1,3,3,3,4,3,1,2,1,2,2,3,3,1,4,5,3,3,,,,,2,2,3,75,5,50,50,,,
681,"2009","246","高山＝智司",1,11,15,53,3,2,"民主党",1,38,1,,,,3,5,2,3,4,3,3,1,1,5,3,2,,2,2,3,3,4,4,2,2,2,3,,,,,2,4,4,0,100,50,50,,,
1613,"2009","247","村主＝明子",1,11,15,,1,0,"共産党",2,37,4,,,,1,2,5,3,3,3,4,3,3,2,4,5,5,5,2,5,5,2,2,5,1,3,5,,,,,2,4,1,0,0,0,0,,,
1450,"2009","248","石井＝安",1,11,15,,1,0,"諸派",1,48,4,,,,4,3,2,2,3,3,3,3,3,1,1,1,1,1,3,2,2,2,4,5,3,1,2,,,,,3,1,5,10,0,20,40,,,
129,"2009","249","臼井＝正一",1,12,1,54,1,0,"自民党",1,33,4,,,,1,2,5,4,3,1,3,3,2,1,3,1,2,2,1,2,3,1,1,3,4,3,2,,,,,3,1,2,80,0,50,65,,,
