uid,ID,YEAR,ELECYEAR,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,prim1,prim2,prim3,camp1,camp2,camp3,coal_lib,coal_dem,coal_kmei,coal_com,coal_soc,coal_koku,constitu,ideology,yn_medconst,yn_reps,yn_const,yn_defense,yn_preemp,yn_unsc,yn_nkorea,yn_smgov,yn_pubspend,yn_fiscalpol,yn_female,yn_tax5yrs,yn_frgnvote,yn_frgnwork,yn_privacy,yn_tax10pc,yn_moral,media_hp,media_sns,media_bul,media_tv,ab_asiaus,ab_compet,ab_env,ab_singlemum,ab_trade,fav_masuzoe,fav_ozawa,fav_watanabe,fav_hashimoto
3063.21,151,2003,,金子一義,1,21,4.0,7,,,1,,,,,,,,,,,,,,,,,8,,,,2,2,2,,4,2,2,3,,,,,,,3,,5,,,,,,,,,,
592.21,152,2003,,古屋圭司,1,21,5.0,7,,,1,,,,,,,,,,,,,,,,,8,,,,1,2,1,,9,3,1,2,,,,,,,3,,9,,,,,,,,,,
56.22,153,2003,,上川陽子,1,22,1.0,7,,,1,,,,,,,,,,,,,,,,,5.5,,,,3,3,1,,3,4,4,3,,,,,,,3,,2,,,,,,,,,,
577.22,154,2003,,原田昇左右,0,22,2.0,7,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1804.22,155,2003,,柳沢伯夫,1,22,3.0,7,,,1,,,,,,,,,,,,,,,,,8,,,,1,3,1,,4,4,5,1,,,,,,,0,,3,,,,,,,,,,
1590.22,156,2003,,望月義夫,1,22,4.0,7,,,1,,,,,,,,,,,,,,,,,6,,,,2,3,3,,3,2,3,2,,,,,,,0,,4,,,,,,,,,,
1517.22,157,2003,,斉藤斗志二,1,22,5.0,7,,,1,,,,,,,,,,,,,,,,,7,,,,1,2,1,,4,1,1,3,,,,,,,3,,1,,,,,,,,,,
2208.22,158,2003,,渡辺周,1,22,6.0,7,,,2,,,,,,,,,,,,,,,,,8,,,,1,1,1,,3,4,3,4,,,,,,,1,,5,,,,,,,,,,
2666.22,159,2003,,細野豪志,1,22,7.0,7,,,2,,,,,,,,,,,,,,,,,11,,,,1,2,1,,4,3,3,4,,,,,,,1,,0.5,,,,,,,,,,
3103.22,160,2003,,鈴木康友,1,22,8.0,7,,,2,,,,,,,,,,,,,,,,,11,,,,2,3,1,,2,4,4,9,,,,,,,2,,1,,,,,,,,,,
2267.22,161,2003,,熊谷弘,0,22,9.0,7,,,21,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
2101.23,162,2003,,河村たかし,1,23,1.0,7,,,2,,,,,,,,,,,,,,,,,11,,,,3,3,9,,9,3,9,3,,,,,,,5,,2,,,,,,,,,,
594.23,163,2003,,古川元久,1,23,2.0,7,,,2,,,,,,,,,,,,,,,,,11,,,,9,9,9,,9,9,9,9,,,,,,,1,,2,,,,,,,,,,
2981.23,164,2003,,近藤昭一,1,23,3.0,7,,,2,,,,,,,,,,,,,,,,,3,,,,5,5,3,,4,4,2,2,,,,,,,2,,2,,,,,,,,,,
2280.23,165,2003,,牧義夫,1,23,4.0,7,,,2,,,,,,,,,,,,,,,,,8,,,,3,2,1,,3,4,4,4,,,,,,,4,,2,,,,,,,,,,
2941.23,166,2003,,赤松広隆,1,23,5.0,7,,,2,,,,,,,,,,,,,,,,,1,,,,5,5,5,,5,3,3,2,,,,,,,4,,1,,,,,,,,,,
509.23,167,2003,,前田雄吉,1,23,6.0,7,,,2,,,,,,,,,,,,,,,,,6,,,,2,2,1,,3,2,3,3,,,,,,,5,,2,,,,,,,,,,
1088.23,168,2003,,小林憲司,0,23,7.0,7,,,2,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
846.23,169,2003,,大木浩,1,23,8.0,7,,,1,,,,,,,,,,,,,,,,,11,,,,3,3,2,,3,4,2,2,,,,,,,5,,3,,,,,,,,,,
2173.23,170,2003,,海部俊樹,1,23,9.0,7,,,21,,,,,,,,,,,,,,,,,11,,,,1,1,1,,2,2,1,3,,,,,,,4,,2,,,,,,,,,,
434.23,171,2003,,佐藤観樹,1,23,10.0,7,,,2,,,,,,,,,,,,,,,,,1,,,,3,4,2,,4,4,5,2,,,,,,,3,,2,,,,,,,,,,
366.23,172,2003,,伊藤英成,0,23,11.0,7,,,2,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1652.23,173,2003,,杉浦正健,1,23,12.0,7,,,1,,,,,,,,,,,,,,,,,7,,,,1,5,5,,1,1,3,5,,,,,,,3,,1,,,,,,,,,,
847.23,174,2003,,大村秀章,1,23,13.0,7,,,1,,,,,,,,,,,,,,,,,11,,,,2,2,2,,3,4,1,2,,,,,,,3,,2,,,,,,,,,,
2140.23,175,2003,,浅野勝人,1,23,14.0,7,,,1,,,,,,,,,,,,,,,,,7,,,,2,3,1,,3,2,1,2,,,,,,,4,,2,,,,,,,,,,
1242.23,176,2003,,山本明彦,1,23,15.0,7,,,1,,,,,,,,,,,,,,,,,8,,,,2,5,1,,3,1,2,1,,,,,,,4,,1,,,,,,,,,,
1382.24,177,2003,,川崎二郎,0,24,1.0,7,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
136.24,178,2003,,中川正春,1,24,2.0,7,,,2,,,,,,,,,,,,,,,,,3,,,,5,3,2,,4,4,4,2,,,,,,,3.5,,5,,,,,,,,,,
1310.24,179,2003,,岡田克也,0,24,3.0,7,,,2,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
2351.24,180,2003,,田村憲久,1,24,4.0,7,,,1,,,,,,,,,,,,,,,,,6,,,,2,3,1,,3,3,4,9,,,,,,,5,,3,,,,,,,,,,
2813.24,181,2003,,藤波孝生,0,24,5.0,7,,,13,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1397.25,182,2003,,川端達夫,1,25,1.0,8,,,2,,,,,,,,,,,,,,,,,5,,,,2,3,2,,4,3,2,3,,,,,,,3,,2,,,,,,,,,,
1130.25,183,2003,,小西理,1,25,2.0,8,,,1,,,,,,,,,,,,,,,,,5,,,,1,3,1,,3,2,1,3,,,,,,,1,,1,,,,,,,,,,
1328.25,184,2003,,岩永峯一,1,25,3.0,8,,,1,,,,,,,,,,,,,,,,,8,,,,1,3,1,,3,3,3,2,,,,,,,3,,3,,,,,,,,,,
337.26,185,2003,,伊吹文明,1,26,1.0,8,,,1,,,,,,,,,,,,,,,,,9,,,,2,3,2,,3,4,2,3,,,,,,,4,,1,,,,,,,,,,
495.26,186,2003,,前原誠司,1,26,2.0,8,,,2,,,,,,,,,,,,,,,,,6,,,,1,1,2,,4,5,4,5,,,,,,,4,,3,,,,,,,,,,
907.26,187,2003,,奥山茂彦,1,26,3.0,8,,,1,,,,,,,,,,,,,,,,,8,,,,2,2,2,,2,3,2,2,,,,,,,1,,3,,,,,,,,,,
3027.26,188,2003,,野中広務,1,26,4.0,8,,,1,,,,,,,,,,,,,,,,,6,,,,5,3,1,,3,1,1,1,,,,,,,0,,3,,,,,,,,,,
2908.26,189,2003,,谷垣禎一,1,26,5.0,8,,,1,,,,,,,,,,,,,,,,,9,,,,3,3,1,,3,3,3,3,,,,,,,5,,4,,,,,,,,,,
2749.26,190,2003,,菱田嘉明,1,26,6.0,8,,,1,,,,,,,,,,,,,,,,,8,,,,2,2,2,,4,2,2,2,,,,,,,4,,4,,,,,,,,,,
208.27,191,2003,,中馬弘毅,1,27,1.0,8,,,1,,,,,,,,,,,,,,,,,4,,,,4,5,3,,2,4,1,3,,,,,,,4,,1,,,,,,,,,,
1409.27,192,2003,,左藤章,1,27,2.0,8,,,1,,,,,,,,,,,,,,,,,7,,,,1,2,3,,3,3,2,2,,,,,,,4,,3,,,,,,,,,,
2359.27,193,2003,,田端正広,1,27,3.0,8,,,4,,,,,,,,,,,,,,,,,6,,,,2,5,1,,3,2,2,2,,,,,,,2,,2,,,,,,,,,,
114.27,194,2003,,中山正暉,0,27,4.0,8,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
2906.27,195,2003,,谷口隆義,1,27,5.0,8,,,4,,,,,,,,,,,,,,,,,7,,,,3,3,2,,3,3,4,3,,,,,,,4,,3,,,,,,,,,,
2555.27,196,2003,,福島豊,1,27,6.0,8,,,4,,,,,,,,,,,,,,,,,4,,,,3,3,1,,3,3,4,3,,,,,,,2,,2,,,,,,,,,,
2810.27,197,2003,,藤村修,1,27,7.0,8,,,2,,,,,,,,,,,,,,,,,6,,,,2,5,1,,2,2,3,3,,,,,,,3,,2,,,,,,,,,,
192.27,198,2003,,中野寛成,1,27,8.0,8,,,2,,,,,,,,,,,,,,,,,5,,,,3,3,1,,4,4,2,2,,,,,,,4,,3,,,,,,,,,,
875.27,199,2003,,大谷信盛,1,27,9.0,8,,,2,,,,,,,,,,,,,,,,,6,,,,2,3,1,,3,4,4,2,,,,,,,4,,1,,,,,,,,,,
1766.27,200,2003,,松浪健太,1,27,10.0,8,,,1,,,,,,,,,,,,,,,,,3,,,,4,2,1,,2,2,2,3,,,,,,,4,,1,,,,,,,,,,
1446.27,201,2003,,平野博文,1,27,11.0,8,,,2,,,,,,,,,,,,,,,,,11,,,,2,3,1,,3,3,2,4,,,,,,,4,,1,,,,,,,,,,
1955.27,202,2003,,樽床伸二,1,27,12.0,8,,,2,,,,,,,,,,,,,,,,,6,,,,3,2,1,,2,4,5,4,,,,,,,4,,2,,,,,,,,,,
786.27,203,2003,,塩川正十郎,1,27,13.0,8,,,1,,,,,,,,,,,,,,,,,5,,,,2,1,1,,4,4,5,4,,,,,,,4,,0,,,,,,,,,,
2926.27,204,2003,,谷畑孝,1,27,14.0,8,,,1,,,,,,,,,,,,,,,,,5,,,,2,2,2,,3,2,2,2,,,,,,,4,,1,,,,,,,,,,
2611.27,205,2003,,竹本直一,1,27,15.0,8,,,1,,,,,,,,,,,,,,,,,7,,,,3,3,1,,3,2,1,3,,,,,,,3,,2,,,,,,,,,,
539.27,206,2003,,北側一雄,1,27,16.0,8,,,4,,,,,,,,,,,,,,,,,11,,,,3,5,1,,5,5,1,3,,,,,,,5,,3,,,,,,,,,,
1287.27,207,2003,,岡下信子,0,27,17.0,8,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
111.27,208,2003,,中山太郎,1,27,18.0,8,,,1,,,,,,,,,,,,,,,,,8,,,,2,3,1,,4,2,2,3,,,,,,,3,,0,,,,,,,,,,
1765.27,209,2003,,松浪健四郎,1,27,19.0,8,,,21,,,,,,,,,,,,,,,,,8,,,,2,1,1,,3,2,2,3,,,,,,,4,,1,,,,,,,,,,
2436.28,210,2003,,石井一,1,28,1.0,8,,,2,,,,,,,,,,,,,,,,,7,,,,3,4,1,,4,3,3,3,,,,,,,4,,2,,,,,,,,,,
2949.28,211,2003,,赤羽一嘉,1,28,2.0,8,,,4,,,,,,,,,,,,,,,,,6,,,,3,4,2,,4,3,2,2,,,,,,,4,,2,,,,,,,,,,
724.28,212,2003,,土肥隆一,1,28,3.0,8,,,2,,,,,,,,,,,,,,,,,3,,,,3,1,4,,5,5,1,2,,,,,,,3,,3,,,,,,,,,,
259.28,213,2003,,井上喜一,1,28,4.0,8,,,21,,,,,,,,,,,,,,,,,11,,,,9,9,1,,9,9,9,9,,,,,,,0,,2,,,,,,,,,,
2921.28,214,2003,,谷洋一,1,28,5.0,8,,,1,,,,,,,,,,,,,,,,,10,,,,1,1,1,,3,1,1,5,,,,,,,5,,4,,,,,,,,,,
1108.28,215,2003,,小池百合子,1,28,6.0,8,,,1,,,,,,,,,,,,,,,,,11,,,,3,1,1,,3,4,3,4,,,,,,,2,,2,,,,,,,,,,
711.28,216,2003,,土井たか子,0,28,7.0,8,,,8,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
486.28,217,2003,,冬柴鉄三,1,28,8.0,8,,,4,,,,,,,,,,,,,,,,,5,,,,3,4,1,,4,2,4,3,,,,,,,2,,2,,,,,,,,,,
984.28,218,2003,,宮本一三,1,28,9.0,8,,,1,,,,,,,,,,,,,,,,,9,,,,1,2,1,,2,1,1,3,,,,,,,4,,3,,,,,,,,,,
2202.28,219,2003,,渡海紀三朗,1,28,10.0,8,,,1,,,,,,,,,,,,,,,,,6,,,,2,2,3,,4,2,2,9,,,,,,,4,,2,,,,,,,,,,
1729.28,220,2003,,松本剛明,1,28,11.0,8,,,2,,,,,,,,,,,,,,,,,11,,,,1,4,2,,4,3,3,2,,,,,,,4,,2,,,,,,,,,,
1203.28,221,2003,,山口壮,1,28,12.0,8,,,22,,,,,,,,,,,,,,,,,11,,,,9,5,9,,9,3,9,9,,,,,,,1,,2,,,,,,,,,,
1880.29,222,2003,,森岡正宏,1,29,1.0,8,,,1,,,,,,,,,,,,,,,,,8,,,,1,1,1,,2,3,4,5,,,,,,,3,,2,,,,,,,,,,
2242.29,223,2003,,滝実,1,29,2.0,8,,,1,,,,,,,,,,,,,,,,,8,,,,2,3,2,,3,3,2,2,,,,,,,4,,1,,,,,,,,,,
918.29,224,2003,,奥野誠亮,1,29,3.0,8,,,1,,,,,,,,,,,,,,,,,11,,,,3,4,1,,3,3,3,3,,,,,,,0,,1,,,,,,,,,,
2367.29,225,2003,,田野瀬良太郎,1,29,4.0,8,,,1,,,,,,,,,,,,,,,,,3,,,,3,3,1,,2,3,5,1,,,,,,,5,,4,,,,,,,,,,
2919.30,226,2003,,谷本龍哉,1,30,1.0,8,,,1,,,,,,,,,,,,,,,,,3,,,,1,3,1,,2,2,4,4,,,,,,,2,,2,,,,,,,,,,
2502.30,227,2003,,石田真敏,1,30,2.0,8,,,1,,,,,,,,,,,,,,,,,5,,,,2,2,2,,2,2,4,3,,,,,,,3.5,,1,,,,,,,,,,
244.30,228,2003,,二階俊博,0,30,3.0,8,,,21,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
2509.31,229,2003,,石破茂,1,31,1.0,9,,,1,,,,,,,,,,,,,,,,,8,,,,9,9,9,,9,9,9,9,,,,,,,5,,5,,,,,,,,,,
2404.31,230,2003,,相沢英之,1,31,2.0,9,,,1,,,,,,,,,,,,,,,,,8,,,,2,1,1,,5,1,1,3,,,,,,,4,,4,,,,,,,,,,
2663.32,231,2003,,細田博之,0,32,1.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
2601.32,232,2003,,竹下亘,0,32,2.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
234.32,233,2003,,亀井久興,1,32,3.0,9,,,1,,,,,,,,,,,,,,,,,4,,,,2,5,2,,4,2,2,4,,,,,,,9,,0,,,,,,,,,,
2988.33,234,2003,,逢沢一郎,1,33,1.0,9,,,1,,,,,,,,,,,,,,,,,3,,,,2,2,1,,2,2,3,5,,,,,,,2,,3,,,,,,,,,,
2259.33,235,2003,,熊代昭彦,1,33,2.0,9,,,1,,,,,,,,,,,,,,,,,7,,,,1,4,1,,5,5,3,5,,,,,,,1,,5,,,,,,,,,,
1437.33,236,2003,,平沼赳夫,0,33,3.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1970.33,237,2003,,橋本龍太郎,0,33,4.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1682.33,238,2003,,村田吉隆,1,33,5.0,9,,,1,,,,,,,,,,,,,,,,,11,,,,9,9,9,,1,9,9,5,,,,,,,9,,3,,,,,,,,,,
1342.34,239,2003,,岸田文雄,1,34,1.0,9,,,1,,,,,,,,,,,,,,,,,8,,,,2,2,1,,3,2,2,3,,,,,,,5,,2,,,,,,,,,,
2655.34,240,2003,,粟屋敏信,1,34,2.0,9,,,22,,,,,,,,,,,,,,,,,9,,,,1,1,1,,3,2,4,2,,,,,,,0,,0,,,,,,,,,,
792.34,241,2003,,増原義剛,0,34,3.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
143.34,242,2003,,中川秀直,1,34,4.0,9,,,1,,,,,,,,,,,,,,,,,7,,,,1,1,1,,1,3,4,2,,,,,,,1,,1,,,,,,,,,,
2075.34,243,2003,,池田行彦,1,34,5.0,9,,,1,,,,,,,,,,,,,,,,,8,,,,3,3,1,,3,2,1,2,,,,,,,0,,9,,,,,,,,,,
237.34,244,2003,,亀井静香,0,34,6.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
995.34,245,2003,,宮沢洋一,0,34,7.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
3265.35,246,2003,,高村正彦,0,35,1.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1429.35,247,2003,,平岡秀夫,1,35,2.0,9,,,2,,,,,,,,,,,,,,,,,5,,,,3,5,1,,4,4,4,3,,,,,,,1,,1,,,,,,,,,,
2102.35,248,2003,,河村建夫,1,35,3.0,9,,,1,,,,,,,,,,,,,,,,,7,,,,2,3,1,,9,2,2,3,,,,,,,3,,2,,,,,,,,,,
933.35,249,2003,,安倍晋三,0,35,4.0,9,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
329.36,250,2003,,仙谷由人,1,36,1.0,10,,,2,,,,,,,,,,,,,,,,,4,,,,4,4,2,,4,4,4,2,,,,,,,3,,4,,,,,,,,,,
1198.36,251,2003,,山口俊一,1,36,2.0,10,,,1,,,,,,,,,,,,,,,,,6,,,,3,3,1,,4,1,1,2,,,,,,,6,,3,,,,,,,,,,
1468.36,252,2003,,後藤田正純,1,36,3.0,10,,,1,,,,,,,,,,,,,,,,,4,,,,3,1,1,,4,1,3,3,,,,,,,3,,3,,,,,,,,,,
1421.37,253,2003,,平井卓也,1,37,1.0,10,,,1,,,,,,,,,,,,,,,,,6,,,,2,2,2,,3,2,2,2,,,,,,,1,,1,,,,,,,,,,
1619.37,254,2003,,木村義雄,0,37,2.0,10,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
882.37,255,2003,,大野功統,1,37,3.0,10,,,1,,,,,,,,,,,,,,,,,7,,,,3,2,1,,4,2,1,3,,,,,,,3,,4,,,,,,,,,,
785.38,256,2003,,塩崎恭久,1,38,1.0,10,,,1,,,,,,,,,,,,,,,,,5,,,,2,4,1,,4,4,2,3,,,,,,,3,,2,,,,,,,,,,
1667.38,257,2003,,村上誠一郎,1,38,2.0,10,,,1,,,,,,,,,,,,,,,,,11,,,,9,9,9,,9,9,9,9,,,,,,,9,,4,,,,,,,,,,
1142.38,258,2003,,小野晋也,0,38,3.0,10,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1228.38,259,2003,,山本公一,1,38,4.0,10,,,1,,,,,,,,,,,,,,,,,7,,,,2,3,1,,2,2,2,3,,,,,,,5,,5,,,,,,,,,,
2542.39,260,2003,,福井照,1,39,1.0,10,,,1,,,,,,,,,,,,,,,,,1,,,,1,3,3,,5,1,1,3,,,,,,,5,,0,,,,,,,,,,
189.39,261,2003,,中谷元,1,39,2.0,10,,,1,,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,1,3,1,,,,,,,1,,4,,,,,,,,,,
1243.39,262,2003,,山本有二,1,39,3.0,10,,,1,,,,,,,,,,,,,,,,,3,,,,2,2,1,,4,1,1,2,,,,,,,5,,3,,,,,,,,,,
1749.40,263,2003,,松本龍,1,40,1.0,11,,,2,,,,,,,,,,,,,,,,,5,,,,5,4,3,,3,3,2,3,,,,,,,9,,2,,,,,,,,,,
1220.40,264,2003,,山崎拓,1,40,2.0,11,,,1,,,,,,,,,,,,,,,,,6,,,,2,3,1,,2,3,4,2,,,,,,,4,,1,,,,,,,,,,
905.40,265,2003,,太田誠一,1,40,3.0,11,,,1,,,,,,,,,,,,,,,,,6,,,,2,3,4,,3,3,3,3,,,,,,,4,,3,,,,,,,,,,
2205.40,266,2003,,渡辺具能,1,40,4.0,11,,,1,,,,,,,,,,,,,,,,,11,,,,4,2,1,,9,4,4,2,,,,,,,3,,3,,,,,,,,,,
579.40,267,2003,,原田義昭,1,40,5.0,11,,,1,,,,,,,,,,,,,,,,,8,,,,2,2,1,,3,2,1,2,,,,,,,2,,2,,,,,,,,,,
2719.40,268,2003,,荒巻隆三,1,40,6.0,11,,,1,,,,,,,,,,,,,,,,,8,,,,1,1,1,,5,1,1,1,,,,,,,0,,2,,,,,,,,,,
612.40,269,2003,,古賀誠,0,40,7.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
3338.40,270,2003,,麻生太郎,0,40,8.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
554.40,271,2003,,北橋健治,1,40,9.0,11,,,2,,,,,,,,,,,,,,,,,5,,,,3,3,2,,4,3,2,1,,,,,,,2,,2,,,,,,,,,,
2686.40,272,2003,,自見庄三郎,1,40,10.0,11,,,1,,,,,,,,,,,,,,,,,6,,,,3,2,1,,4,3,3,2,,,,,,,3,,1,,,,,,,,,,
1234.40,273,2003,,山本幸三,1,40,11.0,11,,,1,,,,,,,,,,,,,,,,,8,,,,2,2,2,,4,2,2,2,,,,,,,4,,2,,,,,,,,,,
730.41,274,2003,,坂井隆憲,0,41,1.0,11,,,13,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
318.41,275,2003,,今村雅弘,1,41,2.0,11,,,1,,,,,,,,,,,,,,,,,3,,,,3,4,1,,2,2,1,3,,,,,,,4,,3,,,,,,,,,,
448.41,276,2003,,保利耕輔,0,41,3.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
3262.42,277,2003,,高木義明,1,42,1.0,11,,,2,,,,,,,,,,,,,,,,,5,,,,3,3,1,,5,3,1,3,,,,,,,5,,3,,,,,,,,,,
233.42,278,2003,,久間章生,0,42,2.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
2828.42,279,2003,,虎島和夫,1,42,3.0,11,,,1,,,,,,,,,,,,,,,,,7,,,,1,3,1,,4,1,1,2,,,,,,,4,,4,,,,,,,,,,
552.42,280,2003,,北村誠吾,1,42,4.0,11,,,1,,,,,,,,,,,,,,,,,7,,,,1,3,3,,3,3,1,3,,,,,,,3,,3,,,,,,,,,,
1773.43,281,2003,,松野頼久,1,43,1.0,11,,,2,,,,,,,,,,,,,,,,,7.5,,,,1,3,4,,1,5,5,3,,,,,,,4,,2,,,,,,,,,,
3051.43,282,2003,,野田毅,1,43,2.0,11,,,1,,,,,,,,,,,,,,,,,7.5,,,,3,3,3,,9,3,1,5,,,,,,,9,,9,,,,,,,,,,
1715.43,283,2003,,松岡利勝,0,43,3.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
708.43,284,2003,,園田博之,1,43,4.0,11,,,1,,,,,,,,,,,,,,,,,7,,,,5,5,3,,5,3,3,5,,,,,,,0,,0,,,,,,,,,,
3068.43,285,2003,,金子恭之,0,43,5.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
0.44,286,2003,,.,9,44,1.0,11,,,99,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
2832.44,287,2003,,衛藤征士郎,1,44,2.0,11,,,1,,,,,,,,,,,,,,,,,3,,,,1,9,9,,1,1,1,3,,,,,,,4,,1,,,,,,,,,,
1322.44,288,2003,,岩屋毅,1,44,3.0,11,,,1,,,,,,,,,,,,,,,,,8,,,,3,1,2,,2,4,4,4,,,,,,,3,,3,,,,,,,,,,
1939.44,289,2003,,横光克彦,1,44,4.0,11,,,8,,,,,,,,,,,,,,,,,4,,,,3,3,3,,4,3,2,2,,,,,,,4,,2,,,,,,,,,,
113.45,290,2003,,中山成彬,1,45,1.0,11,,,1,,,,,,,,,,,,,,,,,6,,,,3,2,1,,3,2,2,3,,,,,,,4,,2,,,,,,,,,,
2053.45,291,2003,,江藤隆美,0,45,2.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1505.45,292,2003,,持永和見,1,45,3.0,11,,,1,,,,,,,,,,,,,,,,,6,,,,1,3,1,,3,1,1,1,,,,,,,9,,9,,,,,,,,,,
451.46,293,2003,,保岡興治,1,46,1.0,11,,,1,,,,,,,,,,,,,,,,,8,,,,2,2,2,,2,3,4,3,,,,,,,3,,2,,,,,,,,,,
1483.46,294,2003,,徳田虎雄,1,46,2.0,11,,,23,,,,,,,,,,,,,,,,,6,,,,5,5,1,,4,2,2,3,,,,,,,0,,4,,,,,,,,,,
1000.46,295,2003,,宮路和明,0,46,3.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1135.46,296,2003,,小里貞利,1,46,4.0,11,,,1,,,,,,,,,,,,,,,,,8,,,,3,2,1,,3,2,3,2,,,,,,,4,,3,,,,,,,,,,
1179.46,297,2003,,山中貞則,0,46,5.0,11,,,1,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
2382.47,298,2003,,白保台一,1,47,1.0,11,,,4,,,,,,,,,,,,,,,,,4,,,,5,5,2,,4,2,1,1,,,,,,,3,,3,,,,,,,,,,
330.47,299,2003,,仲村正治,1,47,2.0,11,,,1,,,,,,,,,,,,,,,,,11,,,,2,4,1,,4,1,1,2,,,,,,,4,,4,,,,,,,,,,
1699.47,300,2003,,東門美津子,0,47,3.0,11,,,8,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
3100.51,301,2003,,鈴木宗男,0,51,99.0,1,,,13,,,,,,,,,,,,,,,,,.,,,,.,.,.,,.,.,.,.,,,,,,,.,,.,,,,,,,,,,
1319.51,302,2003,,岩倉博文,1,51,99.0,1,,,1,,,,,,,,,,,,,,,,,9,,,,2,3,1,,3,1,1,3,,,,,,,2,,1,,,,,,,,,,
176.51,303,2003,,中沢健次,1,51,99.0,1,,,2,,,,,,,,,,,,,,,,,2,,,,5,5,1,,4,1,2,3,,,,,,,0,,3,,,,,,,,,,
3083.51,304,2003,,金田誠一,1,51,99.0,1,,,2,,,,,,,,,,,,,,,,,3,,,,5,5,5,,5,9,4,1,,,,,,,3,,3,,,,,,,,,,
